country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,exposure100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_main,X_main,debt_ratio,G_B,G_X,G_E,G_lnrgdp,G_growth,G_inflation_cpi,G_OB_gdp,G_reserves,G_gee,G_rqe,G_tt,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Australia,AUS,2005,.010614409,5.3460999,32.71096,.47970188,63.382336,.074233115,.030400001,.026589999,10.84,.01561,.025831744,.017461812,.01599513,.884,1,15.426069,52.723495,15.833006,-7.0797873,35.620899,81.553566,55.869946,AUS,0,.6338233566284179,.327109603881836,.1084000015258789,.0687064528256582,.2073297071177774,.3040462536331188,.0470506819444267,.0192682303664017,.0168533624033318,.0098939826721494,.0163727627370696,.0110677043730306,.0101380869501128,.5602998493751351,1,.0913207420802482,-.0913207420802482,-.0098991685808433
Australia,AUS,2006,.0079932399,5.5919361,32.709454,.47970188,67.754005,.074493319,.02636,.03554,9.9200001,.01464,.032046452,.017078994,.016237622,.98100001,1,15.398403,62.453278,19.424509,-6.5742683,35.624573,82.120148,58.688595,AUS,0,.6775400543212891,.3270945358276367,.0992000007629395,.0672119739055939,.2216196495728538,.3250172355569066,.0504722072637219,.0178599555286213,.0240797732624253,.009919186203841,.0217127549404415,.0115717024154655,.0110016393779334,.6646667974891761,1,.0924913217853868,-.0924913217853868,-.0091751391916757
Australia,AUS,2007,.01361856,5.99336,32.712959,.47970188,68.457611,.074919827,.043569997,.023559999,9.6470003,.0128,.015002129,.018189551,.016842159,1.028,1,15.406164,64.254128,19.349241,-6.0645809,35.60117,82.620186,58.49852,AUS,0,.6845761108398437,.3271295928955078,.0964700031280518,.0660410595541092,.2239451044450281,.3283924450730046,.0512883239857979,.0298269790633958,.0161286122957347,.0087625739973888,.010270098897947,.0124521322928666,.0115297393718009,.7037442399847714,1,.0998270367542656,-.0998270367542656,-.0096303145479481
Australia,AUS,2008,.02178197,5.8257241,32.655495,.47970188,69.245193,.075182743,.02664,.043480001,11.709,-.01129,.017879732,.01784768,.017660176,1.1769999,1,15.349147,64.927834,19.757904,-5.8757892,35.44585,83.36319,59.444553,AUS,0,.6924519348144531,.3265549468994141,.1170899963378906,.0810791945115896,.2261236048037303,.3321704926137136,.0520604361115841,.0184469194200497,.030107811088227,-.007817782219616,.0123808549849184,.0123586602400962,.0122288233045126,.8150158764278421,1,.0925108823903665,-.0925108823903665,-.010832098880303
Australia,AUS,2009,.019071421,5.151906,32.686104,.47970188,68.406021,.075378507,.01977,.0177,16.566,-.045089997,.022229424,.017019637,.018169276,1.099,1,15.439716,64.176392,17.720816,-5.066659,35.419312,83.141914,57.899754,AUS,0,.6840602111816406,.3268610382080078,.1656599998474121,.1133214144799713,.2235926308236201,.3281449670388065,.0515634376739899,.0135238704639465,.0121078655564745,-.0308442731102207,.0152062643024541,.0116424564319107,.012428879062353,.7517821564317273,1,.0872575469510116,-.0872575469510116,-.0144550852145901
Australia,AUS,2010,.02187597,5.3792129,32.650017,.47970188,69.094688,.075618446,.02428,.02863,20.288,-.048660003,.021975664,.017633913,.016959768,1.206,1,15.409658,66.861481,18.814425,-5.3659177,35.310139,82.704971,57.717613,AUS,0,.6909468841552735,.3265001678466797,.2028800010681152,.1401793045954328,.2255942736498371,.3314485169880664,.0522483295607935,.0167761906775829,.0197818090223771,-.0336214772131967,.0151840168595648,.0121840973014521,.0117182987095637,.8332819218641726,1,.0751899306622888,-.0751899306622888,-.0152545332130767
Australia,AUS,2011,.02124056,4.8858328,32.658134,.47970188,69.458199,.075889796,.027509999,.03356,23.962,-.040710002,.023637168,.016901381,.018521227,1.352,1,15.42663,66.835564,18.035833,-4.6155534,35.293804,83.64138,57.897652,AUS,0,.6945819854736328,.3265813446044922,.2396199989318848,.1664357346172983,.2268375187540368,.333192281912261,.0527116851957885,.0191079493994479,.023310171682553,-.028276434145539,.0164179511564129,.0117393949901867,.0128645105831566,.9390748430355416,1,.0672579563295763,-.0672579563295763,-.0161163514238538
Australia,AUS,2012,.016236989,3.4128449,32.765156,.47970188,69.798607,.076269925,.03875,.016860001,27.42,-.028550001,.023936365,.016131485,.017788971,1.227,1,15.5065,66.803177,18.013937,-4.2730765,35.522594,83.330109,59.262531,AUS,0,.697986068725586,.3276515579223633,.2742000007629394,.1913877805770768,.228696222826044,.3348252270364628,.0532353448619278,.0270469603711325,.0117680456695399,-.0199275028632819,.0167072491661506,.0112595517148257,.01241645382535,.8564289049949912,1,.0572890632751941,-.0572890632751941,-.0157086611937663
Australia,AUS,2013,.013719,3.7201729,32.6712,.47970188,70.849617,.076491788,.022430001,.024500001,30.333,-.020639999,.025173411,.016324531,.0179122,1.1930001,1,15.695494,68.205643,17.742855,-3.5078096,34.972748,82.436188,61.907024,AUS,0,.7084961700439453,.3267119979858398,.3033300018310547,.2149081445567252,.2314741992803727,.3398669423625597,.054194138858835,.0158915696798111,.0173581570317847,-.0146233601266509,.0178352651198099,.0115658678945701,.0126907248992067,.845235986267744,1,.0434299220887424,-.0434299220887424,-.0131735983467008
Australia,AUS,2014,.0110954,3.639209,32.645267,.47970188,70.969131,.076744445,.025590001,.02513,33.893002,-.0207,.02504397,.016008949,.018573735,1.113,1,15.806642,72.416267,17.443041,-3.2612226,34.745388,83.908722,56.582413,AUS,0,.7096913146972657,.3264526748657227,.3389300155639648,.2405356883359549,.2316806280118937,.3404402554956141,.0544648658323524,.0181610012215262,.0178345427138078,-.0146906103749768,.0177734879760314,.011361411996912,.0131816183466168,.7898864583001887,1,.0351978879139629,-.0351978879139629,-.0119296206984981
Australia,AUS,2015,.0058648903,2.7184091,32.711731,.47970188,70.598801,.076973803,.0232,.01485,37.575001,-.01863,.020615015,.015332525,.017774103,1,1,15.77478,71.344177,17.348564,-3.3740401,35.00465,82.152939,58.299286,AUS,0,.7059880065917968,.3271173095703125,.3757500076293945,.2652749988631287,.2309408973052166,.3386637716476434,.054342581980776,.0163789215446329,.01048392184108,-.0131525564437183,.0145539534720245,.0108245785240511,.0125483036937445,.7059880065917968,1,.0205248610966882,-.0205248610966882,-.0077122167136729
Australia,AUS,2016,.00532992,2.3649621,32.797928,.47970188,70.492767,.077240556,.02703,.01277,40.459999,-.01516,.023199879,.015321884,.018857315,.99900001,1,15.917315,68.830757,16.813074,-3.0087395,35.103405,82.619904,60.027649,AUS,0,.7049276733398437,.3279792785644531,.4045999908447266,.2852137301794952,.2312016697421204,.3381551277968174,.0544490057658641,.0190541953368478,.0090019263278353,-.0106867034937983,.0163542364665432,.0108008202538019,.0132930433171668,.704222754742168,1,.0180861464731754,-.0180861464731754,-.0073176546974632
Australia,AUS,2017,.0033318601,2.6622779,32.761677,.47970188,69.10183,.077476494,.023870001,.019950001,41.039001,-.0084500005,.028346412,.01498386,.019230023,1.164,1,15.895173,67.693886,14.943303,-2.7337987,34.980568,81.669678,57.941933,AUS,0,.691018295288086,.3276167678833008,.4103900146484375,.2835870083256159,.2263891804505111,.3314827730424895,.0535376748186337,.0164946071339976,.0137858153843418,-.0058391049730833,.0195878892174989,.010354121286586,.0132882977300994,.8043453194395626,1,.0147102144845401,-.0147102144845401,-.0060369251377921
Australia,AUS,2018,-.0022471801,2.6855819,31.556803,.47970188,69.571495,.07775154,.02789,.019330001,41.598,-.0041100001,.022644319,.0155599,.018965773,1.186,1,15.941709,68.247742,14.631757,-3.4309709,30.963371,82.172112,58.294624,AUS,0,.6957149505615234,.3155680274963379,.4159799957275391,.2894035021621676,.2195453946484122,.3337357673910901,.0540929085619979,.0194034903136853,.0134481703455869,-.0028593885137784,.0157539910232884,.0108252547953658,.0131947720229419,.8251179240676265,1,.0027093186815472,-.0027093186815472,-.0011270223735746
Australia,AUS,2019,-.0063495804,1.503742,31.356216,.47970188,69.341194,.077947013,.01974,.015659999,46.528999,-.035720002,.023888689,.015386908,.01864646,1.3019999,1,16.044901,67.468796,13.328531,-2.934273,30.179688,82.001648,58.553127,AUS,0,.6934119415283203,.3135621643066406,.4652899932861328,.3226376376182364,.2174277491416899,.332631009635943,.0540493896762194,.0136879519803654,.0108588303818951,-.0247686758731433,.0165647018972717,.0106694659689071,.0129296780496074,.9028222969506078,1,-.0097686086547666,.0097686086547666,.0045452358553912
Australia,AUS,2020,.00036101,.93021297,31.376738,.47970188,68.058022,.077740617,-.02043,.0088999998,56.91,-.07807,.017890094,.015733533,.01813947,1.3119999,1,16.137405,66.695496,11.48029,-2.5465183,30.137703,80.227936,57.250618,AUS,0,.6805802154541015,.3137673759460449,.5690999984741211,.3873181995764461,.2135438683238273,.3264756065576057,.0529087259330191,-.0139042541412626,.0060571637694765,-.0531328972939366,.0121756439256403,.0107079310119042,.0123453646517012,.8929211862082683,1,-.0409822564010529,.0409822564010529,.0233230020553053
Australia,AUS,2021,.00064678001,1.504647,31.315832,.47970188,69.395287,.078262582,.053579997,.028410001,55.372002,-.055069998,.023099849,.01471722,.018311827,1.637,1,16.080318,66.695496,11.008126,-1.4314861,29.98052,80.740257,60.750095,AUS,0,.693952865600586,.3131583213806152,.5537200164794922,.3842555921763473,.2173171145087472,.3328904919285288,.0543105433405651,.0371819926452898,.0197152014159254,-.0382159828559622,.0160302064088886,.01021305722081,.0127075444825341,1.136000816501373,1,-.0270857418513836,.0270857418513836,.0149979174243074
Australia,AUS,2022,.00242933,3.1947899,31.587624,.47970188,69.314568,.078674771,.04208,.066139996,50.044998,-.01461,.021716788,.015284327,.018948933,1.8099999,1,16.069788,66.695496,7.6132607,.99414635,30.86866,81.385483,59.86272,AUS,0,.6931456756591797,.3158762359619141,.5004499816894531,.3468847406917601,.2189482470004994,.332503281398831,.0545330772270353,.0291675700614849,.0458446522514123,-.0101268582899814,.0150528979763874,.0105942650675515,.0131343710433028,1.254593633281002,1,-.0226900391001139,.0226900391001139,.011355229652185
