"country_name","iso3","year","bond_spreads","bond_10y","vulnerability100","exposure100","readiness100","lnrgdp","growth","inflation_cpi","debt_gdp","OB_gdp","reserves","gee","rqe","tt","is_advanced","sensitivity","EcoReadiness100","readiness_delta100","vulnerability_delta100","capacity","governance100","social100"
"Singapore","SGP","2012","-0.318804","1.470342","40.13299845","53.8326678694","77.2815588","5.93343546","4.435","4.581","106.725","","70.44930513","2.202586174","1.957902074","92.5","1","35.2482537444739","76.299754998008300","8.5825498572810700","14.08728006065100","31.8922226745961","86.427877301813808","69.1170440978375"
"Singapore","SGP","2013","-0.310251","2.038022","39.75454461","53.8326678694","78.48035985","5.980487014","4.818","2.364","98.185","","70.2160112","2.128065586","1.960108399","94.1","1","34.7383333477256","78.563775419544600","9.3587156772251300","13.983493919234800","31.2749698118279","86.090036103788108","70.7872680283205"
"Singapore","SGP","2014","-0.156599","2.37307","39.47853169","53.8326678694","80.72020118","6.01908701","3.936","1.033","97.749","","63.61402452","2.217473507","2.226360083","93.1","1","33.6272738750337","84.452171802711400","10.96631139909400","14.118373041275300","31.6847426933709","87.171939748286391","70.5364919897192"
"Singapore","SGP","2015","0.295064","2.426984","38.91069474","53.8326678694","80.41613733","6.048421274","2.977","-0.522","102.101","","59.48266654","2.248699427","2.252235413","100","1","31.8783468286157","83.244046561353600","9.5412403766630700","14.279070876008800","31.9675859471181","87.486832594683804","70.5175328344408"
"Singapore","SGP","2016","0.205705","2.037675","38.95102456","53.8326678694","78.45143121","6.08678609","3.911","-0.53","105.909","","57.05805467","2.214624166","2.17064333","98.4","1","31.9901193205705","76.354817018428300","6.4649936123853800","15.041783246838400","31.9801261557279","87.834455248613295","71.1650213496643"
"Singapore","SGP","2017","-0.166838","2.162254","38.88971078","53.8326678694","79.02337671","6.129143888","4.327","0.577","107.285","","62.08574678","2.225981951","2.109154701","96.2","1","31.9217355771954","77.724889469499200","4.497021927201100","16.631144040812900","31.8826543830976","88.318348814417504","71.0268918575548"
"Singapore","SGP","2018","-0.493754","2.416546","38.92274923","53.8326678694","79.39757222","6.160512988","3.187","0.439","109.188","","61.79724584","2.231765747","2.121737957","95","1","31.8410611067786","77.847969272862900","1.3062250268042300","18.981046336677600","32.1026857443184","88.1661754851756","72.1785719105724"
"Singapore","SGP","2019","-0.17851","1.96019","39.0205404","53.8326678694","79.51992598","6.172034571","1.159","0.568","127.682","","59.57881095","2.231672287","2.154437542","94.5","1","32.0024390959221","77.489442018618400","0.72055960546566500","19.538974268237500","32.252365969297","88.468773901779798","72.6015620249827"
"Singapore","SGP","2020","0.185153","1.079265","38.81437756","53.8326678694","79.75068069","6.135257485","-3.611","-0.172","147.115","","80.07530061","2.284202814","2.205299139","91","1","32.2720176408693","77.425000536878700","2.6452849165135900","18.231911678967400","31.2970509591024","88.517019162976894","73.310022374581"
"Singapore","SGP","2021","0.043771","1.48374","38.77572942","53.8326678694","80.24706747","6.231848623","10.141","2.316","139.934","","83.56634825","2.24803853","2.22689867","93.5","1","32.4291713324879","77.425000536878700","-9.8969509095383600","26.666973956366900","31.0122339810033","88.685057704422292","74.631144160192"
"Singapore","SGP","2022","-0.226919","2.724938","38.83989945","53.8326678694","80.1251912","6.271168","4.01","6.131","153.338","","56.06341774","2.144235611","2.214378357","94.1","1","32.8700666712749","77.425000536878700","-14.350029121310500","29.545962098604800","30.6981171182994","88.153597564602507","74.7969754912756"
"Singapore","SGP","2023","-0.913523","3.048492","38.8692488","53.8326678694","80.01236083","6.285567834","1.45","4.834","170.433","","67.03717183","2.317471981","2.308591366","93.3","1","32.966119077414","77.425000536878700","-14.307783725664900","29.474528784828800","30.6981171182994","88.114430973766602","74.4976509937567"
"Slovak Republic","SVK","1995","","","37.35416936","33.4693342695","42.59846416","3.702264474","7.872","10.95","21.312","-2.169","9.528536658","","","","1","35.4614746582603","37.989549893232400","5.4925105577656300","-9.2236566270625500","42.9752249489219","59.364977760869195","30.4408648377224"
"Slovak Republic","SVK","1996","","","37.60960069","33.4693342695","42.15727762","3.769375905","6.941","4.753","30.339","-8.174","8.984828255","0.4598626792","0.6724220514","","1","35.6322652900632","37.989549893232400","4.7539281273969600","-8.7749497734951900","43.4789670553496","59.364977760869195","29.1173052029253"
"Slovak Republic","SVK","1997","","","37.57307898","33.4693342695","42.49410593","3.812865434","4.445","6.044","32.825","-4.436","7.960878262","","","","1","35.2661580992116","37.989549893232400","4.8154846454972900","-8.6325742569518600","43.6939434494042","59.139242858577404","30.3535250407364"
"Slovak Republic","SVK","1998","","","37.34323582","33.4693342695","42.60124792","3.850402888","3.826","6.696","33.852","-3.369","6.891948991","0.535887301","0.4962136745","","1","34.8007239549445","37.989549893232400","4.6937717974738700","-8.713686241492700","43.4346923303775","58.913507956285606","30.9006859220833"
"Slovak Republic","SVK","1999","","","37.21484061","33.4693342695","42.81444734","3.845669505","-0.473","10.461","47.126","-4.465","8.004057917","","","","1","34.1953937096016","37.989549893232400","4.8811394423014800","-8.8252935656641600","43.5759344690467","58.800938674791404","31.6528534531362"
"Slovak Republic","SVK","2000","","","37.18824689","33.4693342695","43.32023246","3.853524871","0.789","12.161","50.598","-9.595","9.279943759","0.6730519533","0.5778083801","105.8760151","1","33.752998037759","37.989549893232400","5.1102541700756300","-8.6720811102143500","43.8842101391728","58.688369393297201","33.2827780999743"
"Slovak Republic","SVK","2001","","","37.01478699","33.4693342695","43.92785021","3.882346996","2.925","7.143","51.351","-4.624","9.174527455","","","103.6585125","1","33.1779291455903","37.989549893232400","5.2864023974767600","-8.5651319565203900","43.8698345634734","59.268665368785904","34.5253353668645"
"Slovak Republic","SVK","2002","","","36.96608624","33.4693342695","45.03391516","3.925570818","4.417","3.486","45.648","-5.381","18.14375569","0.5408456922","0.9039055705","104.4381046","1","33.0175342226957","37.989549893232400","5.9945987742634400","-8.3552606858977100","43.8074885908063","59.8489613442744","37.2632342488588"
"Slovak Republic","SVK","2003","","","36.90170341","33.4693342695","45.64052925","3.97300521","4.857","8.417","43.639","-0.609","22.86082683","0.6680659652","0.9130237103","107.4296728","1","32.6229347834773","37.989549893232400","6.2571512021020200","-8.1960402242032800","43.8992053814737","62.059176766253202","36.8728610874156"
"Slovak Republic","SVK","2004","","","36.9537207","33.4693342695","46.1527432","4.025494538","5.39","7.456","41.997","-0.907","26.62470689","0.8179420233","1.083422542","109.2851612","1","32.7176509841436","37.989549893232400","6.304810272868800","-7.8421119410996700","43.8830738231692","62.352486399407603","38.1161933095446"
"Slovak Republic","SVK","2005","","","36.91953674","33.4693342695","47.58550362","4.08832649","6.485","2.778","34.985","-1.719","25.9555053","0.8772723079","1.126772285","109.5","1","32.3722338186994","41.13780149303600","7.1331651998836800","-7.4834969561277200","44.0185848795466","64.664638384479701","36.9540709873724"
"Slovak Republic","SVK","2006","","","36.72655071","33.4693342695","49.9299451","4.17383327","8.926","4.268","31.532","-2.678","20.5718666","0.8281002641","1.084782243","106.4","1","31.9073186305138","45.886090299010100","8.4692733491072200","-7.0211741451008600","43.8860516204862","63.518303662005607","40.3854413507692"
"Slovak Republic","SVK","2007","0.12465","4.756154","36.80568658","33.4693342695","51.18392297","4.276555002","10.819","1.9","30.373","-1.301","26.3548438","0.6906607151","0.9741880894","105.2","1","32.324389875186","46.919312805688300","8.7219248975537600","-6.2912832534409100","43.7225527118115","63.311126337268","43.3213297669117"
"Slovak Republic","SVK","2008","1.074645","4.722172","36.59664426","33.4693342695","51.10643726","4.328797257","5.363","3.948","28.633","-1.613","24.83242204","0.84909904","1.078327537","101.4","1","31.9211829852955","45.912001824057300","7.5750851461431500","-5.8053597936345900","43.4426169193728","64.599547581992297","42.8077623683462"
"Slovak Republic","SVK","2009","1.539309","4.784073","36.28918316","33.4693342695","51.09186521","4.272169915","-5.505","0.932","36.407","-7.071","2.516353976","0.861253202","1.048043728","104.6","1","32.2966739229066","45.477983601348300","7.8401288160989500","-6.29454121362600","41.9790916441859","63.516078584078798","44.2815334468566"
"Slovak Republic","SVK","2010","0.808464","4.00008","35.89193924","33.4693342695","50.54455214","4.337865739","6.791","0.703","40.654","-6.33","2.816332919","0.7813692689","0.9991861582","100.8","1","31.6190330187589","44.503062085415600","6.2932761502140300","-6.0421912800360200","41.4270780045659","63.887780971390697","43.242813365506"
"Slovak Republic","SVK","2011","1.556405","4.318182","36.00713263","33.4693342695","50.60378907","4.363175055","2.562","4.07","43.27","-3.001","3.080000997","0.7765840292","0.9996392131","99.3","1","31.7855398030275","45.095788547512200","6.0003172199401200","-5.698108240573300","41.5580009797296","63.616141183735699","43.0994374642979"
"Slovak Republic","SVK","2012","","","35.90230368","33.4693342695","49.94409076","4.378733719","1.569","3.735","51.688","-2.779","3.159154167","0.7815475464","1.040906668","98.2","1","31.4674418977066","44.898213020553800","4.9867140075556100","-5.5729368471120100","41.5702996248902","62.838196501307998","42.0958627432574"
"Slovak Republic","SVK","2013","0.337258","2.685531","35.82280042","33.4693342695","50.47605656","4.385744714","0.703","1.457","54.611","-1.168","2.681158092","0.7253806591","0.9277803898","97.8","1","31.3955066981002","46.877206547791900","5.0649839220512300","-5.3575862940926300","41.3804873956964","62.185837029976994","42.3651261009533"
"Slovak Republic","SVK","2014","-0.779477","1.750192","35.78515506","33.4693342695","51.04895069","4.412470967","2.708","-0.089","53.392","-1.566","3.177708872","0.7934228778","0.8854517937","100.9","1","31.5785733347734","47.988163629611800","5.1928100694993400","-5.1059850613257800","41.0599423139861","62.155018199977995","43.0036702350949"
"Slovak Republic","SVK","2015","-1.23352","0.8984","35.70287745","33.4693342695","49.87996172","4.462938196","5.177","-0.337","51.599","-1.307","3.334058979","0.73697716","0.7725860476","100","1","31.4078965125956","45.782444198821100","3.5721521950537900","-4.8947261778406100","40.9834647543248","60.689938034151005","43.1675029305664"
"Slovak Republic","SVK","2016","-1.17585","0.65612","35.68172334","33.4693342695","50.0812165","4.482233895","1.948","-0.473","52.136","-1.184","3.256614789","0.7934828401","0.8769683838","101","1","31.6007181245596","45.941152319430100","3.8975552182519100","-4.9965633784638300","40.7348377732389","61.413012246132304","42.8894849284338"
"Slovak Republic","SVK","2017","-1.391397","0.937695","35.94636754","33.4693342695","49.85674591","4.510573751","2.875","1.396","51.381","0.225","3.980124586","0.666439116","0.812015295","102.7","1","32.1702870537754","46.323347492044700","3.5102517398941300","-4.6260952075992800","40.9988375385298","61.202032574584194","42.0448576636921"
"Slovak Republic","SVK","2018","-2.056857","0.853443","36.01117276","33.4693342695","50.56591369","4.550386597","4.062","2.534","49.27","0.143","5.523769507","0.5813214779","0.7983123064","102.4","1","32.2134925183391","48.036747828159300","3.67461953226900","-4.2072282553005500","41.2195434779297","60.985659503049703","42.6753337285387"
"Slovak Republic","SVK","2019","-1.852193","0.286507","36.32460005","33.4693342695","50.56532561","4.572894897","2.276","2.77","48.01","-0.145","7.403918541","0.5496587753","0.9975811243","100.9","1","33.4223548195544","47.372730879705700","2.6069362458429600","-3.2003031923677100","40.9987589112846","61.563153585584494","42.760092372525"
"Slovak Republic","SVK","2020","-0.900066","-0.005954","35.9050557","33.4693342695","50.99141261","4.546703858","-2.585","2.013","58.408","-4.297","9.906292344","0.5021458268","0.7747333646","102.8","1","32.4264367043686","47.179406553265200","2.4545052752871800","-3.2438727187951300","40.786288927905","62.387146179616707","43.4076851097019"
"Slovak Republic","SVK","2021","-1.559559","-0.11959","35.79375117","33.4693342695","50.46075138","4.601714221","5.656","2.827","60.217","-4.209","9.642801393","0.4906558394","0.8669575453","98.7","1","32.2201021429419","47.179406553265200","0.618729293914500","-2.5069922253980600","40.6744865991579","61.712530413958198","42.4903171800023"
"Slovak Republic","SVK","2022","-0.834516","2.117341","36.33775265","33.4693342695","50.2275378","4.607148228","0.545","12.132","57.756","-0.788","10.25994539","0.3781346679","0.850252986","94","1","33.9943672206371","47.179406553265200","-0.80219075219952800","-1.1911085488759200","40.532836134132","60.619577023454994","42.8836298347046"
"Slovak Republic","SVK","2023","-0.2939","3.668115","36.02170816","33.4693342695","50.048785","4.62805629","2.113","10.963","55.758","-4.691","11.03261482","0.2295123041","0.6019191146","96.8","1","33.0660463385915","47.179406553265200","-2.0643131452278400","-0.80307865061818300","40.532836134132","60.308751698541094","42.6581967509216"
"Slovenia","SVN","1995","","","34.1720884","33.0688338766","53.18071856","3.120557124","4.1","13.572","18.228","-6.586","8.036168827","","","","1","26.7453337955202","40.331304889910400","13.996408660588100","-11.055028241538700","41.6504003770716","72.913587037392801","46.2972637506604"
"Slovenia","SVN","1996","","","34.27532905","33.0688338766","52.88266931","3.153035123","3.301","9.919","21.598","0.509","9.815334158","0.887160182","1.09056139","","1","27.132746747119","40.331304889910400","13.41785451255700","-10.769489408199300","41.5936653188043","72.913587037392801","45.4031160105484"
"Slovenia","SVN","1997","","","33.96283886","33.0688338766","52.77686396","3.203477883","5.171","8.332","22.097","-0.409","13.46478031","","","","1","27.0341010573135","40.331304889910400","12.892132436389200","-10.809078622280800","40.7564514104014","73.070568051182306","44.9287189483177"
"Slovenia","SVN","1998","","","33.30610146","33.0688338766","53.84497334","3.233646204","3.063","7.918","22.821","-0.632","14.34103785","0.7525573373","1.049601316","","1","26.6483462110152","40.331304889910400","13.641672863771100","-11.258780272444100","39.1975528384425","73.227549064971797","47.9760660652009"
"Slovenia","SVN","1999","","","33.31854088","33.0688338766","52.8115684","3.284963146","5.268","6.117","23.817","-1.173","11.86198012","","","","1","26.859251424431","40.331304889910400","12.171104697212200","-10.962231509685600","39.0482914293619","70.047567411774608","48.0558328848754"
"Slovenia","SVN","2000","","","32.97482235","33.0688338766","53.09728169","3.319372531","3.499","8.956","26.085","-1.974","11.56205602","0.674126327","0.6727224588","102.4345588","1","26.3941601344954","40.331304889910400","12.077090724887900","-11.059167920380900","38.4434695238415","66.867585758577491","52.0929544260756"
"Slovenia","SVN","2001","","","32.84333997","33.0688338766","53.8297932","3.34726904","2.828","8.618","26.324","-2.763","15.46952623","","","104.0756329","1","26.1486527074308","40.331304889910400","12.431326886221400","-10.944811775452900","38.2740708561547","67.848626581266004","53.3094481317869"
"Slovenia","SVN","2002","","","32.91025566","33.0688338766","54.39742066","3.379565082","3.283","7.493","27.682","-0.702","24.05982228","0.7898370028","0.8518630266","105.871231","1","26.2105201090629","40.331304889910400","12.465009168083400","-10.53088881278200","38.4181061594789","68.829667403954403","54.0312896787896"
"Slovenia","SVN","2003","","","32.77916217","33.0688338766","54.52268962","3.411015691","3.195","5.646","27.028","-1.188","28.38078834","0.8978752494","0.8817399144","106.2636901","1","26.405811421646","40.331304889910400","12.196367900169500","-10.405982781637300","37.8458086367013","69.024271706844999","54.2124922597907"
"Slovenia","SVN","2004","","","32.56789331","33.0688338766","55.90663291","3.455464583","4.546","3.662","27.1","-0.547","28.09888239","0.9013553262","0.8446856141","104.9455876","1","26.3048884200288","40.331304889910400","12.85944209173700","-10.148763813313500","37.3045148028766","69.379448845928607","58.0091449980288"
"Slovenia","SVN","2005","","","32.59871605","33.0688338766","56.61184434","3.49329027","3.854","2.429","26.588","-0.053","24.80613489","0.8851573467","0.8831934333","102","1","26.3225425322353","37.74015143495800","13.094182641461800","-9.8121853058308300","37.3808000994892","68.816445317461302","63.2789362733298"
"Slovenia","SVN","2006","","","32.589327","33.0688338766","56.35503203","3.55068004","5.909","2.548","26.207","-0.074","20.49382266","0.9546279311","0.7947901487","101.9","1","26.3734010552159","38.630860435097900","12.020991833898800","-9.2910156341051200","37.3060126278332","69.143165136690399","61.291070523815"
"Slovenia","SVN","2007","0.228446","4.85995","32.5798603","33.0688338766","57.38847084","3.619636551","7.139","3.807","22.943","0.965","2.854205835","0.888730526","0.8001010418","100.9","1","26.4694624008817","37.992788863557900","12.238753054723600","-8.7703791230263500","37.1895563111152","69.355050298477707","64.8175733462341"
"Slovenia","SVN","2008","1.405566","5.053093","32.84741636","33.0688338766","56.88685967","3.652811765","3.372","5.519","21.894","-0.739","2.48204697","1.11381042","0.8471472859","99.3","1","26.9161654862066","37.043778872672500","10.878632297459500","-7.9448836297144200","37.5827466640735","69.706022044805906","63.910778104485"
"Slovenia","SVN","2009","1.703942","4.948706","32.86716014","33.0688338766","59.37899429","3.573861343","-7.59","0.853","34.941","-4.968","3.023956927","1.143038511","0.9137872458","103.2","1","26.6979497179725","40.250331344443100","14.338998834903500","-8.5543870666734900","37.8361808296572","70.066681485017597","67.8199700261064"
"Slovenia","SVN","2010","1.077135","4.268751","32.74052115","33.0688338766","61.55966227","3.584934603","1.112","2.053","38.607","-4.451","2.970128105","1.014785886","0.7593556046","99.9","1","26.6399589462979","45.536284592093800","16.361044727474700","-8.577938656547400","37.5842931746459","67.899360706101902","71.2433415184925"
"Slovenia","SVN","2011","2.170883","4.93266","32.42749923","33.0688338766","62.32684716","3.59145955","0.655","2.078","46.815","-5.264","2.719687972","0.9769259691","0.6927963495","98.5","1","26.6122667989195","47.939579549842900","16.639847525200600","-8.573564449698700","36.6699393671044","68.3635259233981","70.6774360068261"
"Slovenia","SVN","2012","4.146552","5.935698","32.32883981","33.0688338766","62.43950036","3.561869607","-2.915","2.811","54.074","-2.741","2.702078308","1.018315077","0.625475347","97.5","1","27.076847316978","49.228678455446500","16.721866702496200","-8.6523150275432600","35.9447331750384","67.076134824579398","71.013687787814"
"Slovenia","SVN","2013","3.623168","5.971441","32.15428024","33.0688338766","62.33887092","3.553603684","-0.824","1.929","70.836","-9.201","2.639329379","1.000986695","0.6249603629","98.3","1","26.6862212239187","50.997140693202600","16.256026900497500","-8.5895269148164200","35.7941409283928","66.142634823506796","69.8768372490001"
"Slovenia","SVN","2014","0.713692","3.243361","31.68833779","33.0688338766","63.12612538","3.58084871","2.763","0.368","81.133","-1.682","2.830795651","0.9961883426","0.6577702761","98.8","1","26.2457806917797","55.113835868287800","16.639042046008900","-8.7927570319454400","34.8937452137574","66.686343973025402","67.5781963028027"
"Slovenia","SVN","2015","-0.459035","1.672885","31.77601595","33.0688338766","62.20000121","3.604519105","2.394","-0.764","83.418","0.047","2.328946494","0.9367995858","0.6098809838","100","1","26.8536872949834","54.835286914640700","15.379903897478700","-8.488655397260400","34.5929572802133","66.194953177237707","65.5697635509732"
"Slovenia","SVN","2016","-0.663307","1.168663","31.58639904","33.0688338766","61.66718818","3.634396869","3.035","-0.155","79.43","0.675","1.959027894","1.087123394","0.6278295517","100.2","1","27.0644248415532","54.23932160099700","13.885723709901800","-8.0534864592508800","33.8689646199987","67.208615353365303","63.5536275794659"
"Slovenia","SVN","2017","-1.363151","0.965941","31.6206485","33.0688338766","60.73228994","3.684846332","5.174","1.559","74.89","2.248","2.233460523","1.129237294","0.5646259785","99","1","27.3791636474007","54.113002827307900","11.828129579921200","-7.2896047262247200","33.6714719423411","66.083665757226996","62.0002012325633"
"Slovenia","SVN","2018","-1.829947","1.080353","31.54573321","33.0688338766","60.17206771","3.727715478","4.379","1.933","71.007","2.706","2.243873947","1.082238674","0.6422973275","97.5","1","27.6152630642431","53.471692285442400","10.216194977096100","-6.6810194476029900","33.2185711031634","67.081435594981301","59.9630752371369"
"Slovenia","SVN","2019","-1.745741","0.392959","31.53888444","33.0688338766","60.14538386","3.76215315","3.505","1.691","66.021","2.1","2.359206847","1.041784406","0.9970223308","98","1","27.6466658849986","52.086622863697800","8.5719470570105100","-5.6366245397628800","33.1776959283507","69.038371951845903","59.3111567640381"
"Slovenia","SVN","2020","-0.73464","0.159472","31.26926347","33.0688338766","59.22871172","3.720450793","-4.085","-0.274","80.17","-6.29","3.175909444","1.12117362","0.9122102261","102.6","1","27.0996117095178","51.609756136381300","7.9164579478168800","-6.0759865407199400","32.8787564123236","67.326322987304792","58.7500560507331"
"Slovenia","SVN","2021","-1.35401","0.085959","31.34997179","33.0688338766","59.11657493","3.8012702","8.417","2.048","74.818","-3.5","5.06498747","1.137307048","0.8221287131","96.2","1","27.4669859373065","51.609756136381300","6.0170493423581800","-4.8337426669578500","32.7421729188767","66.441738731029204","59.2982299237273"
"Slovenia","SVN","2022","-0.747604","2.204253","31.51845735","33.0688338766","58.94222667","3.827597373","2.669","9.322","72.773","-2.096","4.935468261","1.068535566","0.6949440241","97","1","27.6808563154181","51.609756136381300","3.6165323452440500","-3.2184854820338400","33.0872900229272","65.8887462645272","59.3281776190477"
"Slovenia","SVN","2023","-0.537858","3.424157","31.43255951","33.0688338766","59.31171156","3.851083334","2.376","7.216","68.289","-1.882","5.037820968","1.039294004","0.7314217687","104.4","1","27.3997361072487","51.609756136381300","2.7477418142330400","-2.4996367172101700","33.0872900229272","66.926840095331102","59.3985384416042"
"South Africa","ZAF","1995","8.972798","15.551118","42.00950809","43.0575886474","37.1983866","7.809260035","3.1","8.761","","","0.1812018042","","","76.13874072","0","25.9029878236671","39.116701707901500","0.92462605297814500","-5.1091543920369300","59.5264376740179","55.782656019956598","16.6958020752669"
"South Africa","ZAF","1996","9.014064","15.453779","42.00566845","43.0575886474","37.03169207","7.851361133","4.3","7.429","","","0.09111739096","1.020495892","0.5150137544","77.17428772","0","25.7080677298655","39.116701707901500","0.61448700691604200","-5.0197704401762600","59.7233288461181","55.782656019956598","16.1957184740874"
"South Africa","ZAF","1997","8.768919","15.111259","41.44659739","43.0575886474","36.49473035","7.877028897","2.6","8.586","","","0.2259957293","","","76.54752363","0","25.3684654586649","39.116701707901500","-0.019601415454373300","-5.515719530443200","58.2612806727583","55.306640380515404","15.0608489764285"
"South Africa","ZAF","1998","10.327036","15.600844","41.44749258","43.0575886474","36.2022259","7.882016761","0.5","6.977","","","0.2079130469","0.6247084737","0.5077703595","74.70687964","0","25.0014850493307","39.116701707901500","-0.32507324551273600","-5.5063969292283900","58.6642103861551","54.830624741073997","14.6593512484889"
"South Africa","ZAF","1999","9.424113","15.071014","41.14846466","43.0575886474","36.31940417","7.905733273","2.4","5.05","","","0.2763456706","","","73.27106286","0","24.6798225568794","39.116701707901500","-0.29550510805795300","-5.7484876347440800","58.0340166424353","55.320611764779706","14.5208990263292"
"South Africa","ZAF","2000","7.768685","13.79744","40.99090396","43.0575886474","37.13317182","7.946875138","4.2","5.317","37.929","2.971","0.2724726656","0.645909369","0.5409430265","71.80564162","0","24.2173574544235","39.116701707901500","0.33354523433649100","-5.7860018318754300","58.0235002185601","55.8105987884854","16.4722149608214"
"South Africa","ZAF","2001","6.364716","11.366988","40.9873678","43.0575886474","37.02332496","7.973516843","2.7","5.744","38.045","3.023","0.262718849","","","73.10287423","0","23.7820184736856","39.116701707901500","0.080165553755667800","-5.6962570168368900","58.4781400865996","55.307367167597697","16.6459059902331"
"South Africa","ZAF","2002","7.155596","11.74164","40.68614181","43.0575886474","36.86080868","8.009852488","3.7","9.091","31.801","2.528","0.2596530465","0.6078314185","0.7337679863","76.88789616","0","23.4740153250224","39.116701707901500","-0.23925167653809400","-5.8955141584613200","57.8181618441301","54.80413554671","16.6615887879644"
"South Africa","ZAF","2003","5.609246","9.6094","40.94662911","43.0575886474","36.77130809","8.038916716","2.949","5.896","31.514","1.517","0.2630984435","0.5995800495","0.8195863366","77.32194072","0","24.4444937972151","39.116701707901500","-0.47808196532604900","-5.5379785303784300","57.6016949894912","54.699872184671307","16.4973503702676"
"South Africa","ZAF","2004","5.351045","9.608661","40.751308","43.0575886474","37.06426235","8.083455761","4.555","1.386","30.733","1.887","0.4593935471","0.5591400862","0.6924672723","78.50142795","0","24.0608684649175","39.116701707901500","-0.43287757109060100","-5.5722887178695900","57.3706933324932","55.389318342649197","16.686766993517"
"South Africa","ZAF","2005","3.783791","8.06845","41.18707933","43.0575886474","36.69783762","8.134880975","5.277","3.393","29.637","2.575","0.6045729096","0.567057848","0.7150971889","79.7","0","25.4134307364247","37.276982716876200","-1.1126283420931200","-4.9328889609725600","57.3125979821852","55.784943756047802","17.0315863805529"
"South Africa","ZAF","2006","3.205775","7.998387","40.66522832","43.0575886474","36.7434647","8.189405257","5.604","4.651","28.03","3.258","0.710417771","0.3251013756","0.7469726801","84.6","0","23.8608382271696","36.515831341972500","-1.4159184500677700","-5.2279811095616200","57.2882242474625","57.184259426430394","16.5303033318254"
"South Africa","ZAF","2007","3.476116","8.10762","40.72103227","43.0575886474","36.30474816","8.241622545","5.36","7.128","24.326","3.413","0.8672828645","0.2834311724","0.5956663489","87.3","0","24.1530557904517","36.901265484912700","-2.1978946550772800","-4.9490950876961800","57.1417421572317","55.231428050005704","16.781550957282"
"South Africa","ZAF","2008","5.456298","9.103825","40.76983092","43.0575886474","36.14057917","8.273034358","3.191","10.865","24.045","1.55","0.869848663","0.3321785033","0.6569672227","89.4","0","24.3371979173843","37.04701784299800","-2.5683653643575200","-4.7662223800553600","57.0911892035996","54.595197208758691","16.7795224688233"
"South Africa","ZAF","2009","5.438047","8.682811","40.74338959","43.0575886474","36.15626176","8.257533985","-1.538","7.198","26.995","-2.621","1.026887209","0.3108076751","0.4491820335","95.1","0","24.4868912624345","38.546647919305100","-2.4389627246898700","-4.8665695862175500","56.8306968853044","53.0264481066991","16.8956892487247"
"South Africa","ZAF","2010","5.246137","8.437753","40.64220165","43.0575886474","35.11784415","8.287478598","3.04","4.235","31.185","-2.284","1.102710848","0.1917024106","0.4455732703","101.4","0","24.3363381205127","34.5951388054800","-3.6393845734097900","-4.8624720863571900","56.6531889739886","53.153670423112999","17.6047232261554"
"South Africa","ZAF","2011","5.473773","8.23555","40.38229052","43.0575886474","35.03244957","8.318672494","3.169","4.98","34.742","-1.402","1.189064902","0.2175596505","0.446406275","105","0","24.1738834614041","34.125492146747100","-3.942823133236900","-4.9806779486302500","55.9692936447106","53.144154330373198","17.8277022195309"
"South Africa","ZAF","2012","5.435004","7.22415","40.11592959","43.0575886474","35.08746961","8.342352066","2.396","5.651","37.408","-1.595","1.207447784","0.170115307","0.3986616731","104.3","0","24.0615016058893","35.70933473884700","-3.8203965095893600","-5.2908459549989800","55.2088935245705","51.438675954734506","18.1143981235364"
"South Africa","ZAF","2013","4.8551","7.203373","40.19175996","43.0575886474","36.40643469","8.36690295","2.485","5.747","40.356","-1.248","1.155388487","0.3060210347","0.380482465","98.7","0","23.8295014749062","38.792807526032400","-2.6663496170435500","-5.1078363956568400","55.7447912970098","51.773460176634998","18.6530363751391"
"South Africa","ZAF","2014","5.531023","8.060692","39.93523207","43.0575886474","37.11192602","8.380942218","1.414","6.116","43.253","-1.159","1.125836349","0.165043816","0.2308337241","97.5","0","22.7509747454638","41.422828387334200","-1.9563342966164100","-5.3673043896443100","56.0014678988425","50.773041017836995","19.1399086682896"
"South Africa","ZAF","2015","6.016883","8.148803","39.80145391","43.0575886474","36.26677231","8.394074371","1.322","4.589","45.195","-1.44","1.037982682","0.08732909709","0.208593905","100","0","23.115149906161","39.28512673948700","-2.8181167662629800","-5.4902756434235600","55.0852085061797","49.9723121025593","19.5428780788636"
"South Africa","ZAF","2016","7.181432","9.013402","39.63981482","43.0575886474","38.15787512","8.400697801","0.665","6.32","47.134","-0.617","1.06018684","0.1014025807","0.1197831556","103.8","0","23.4633150245265","44.733026959293800","-0.97950980629608600","-5.617798036409500","54.1604772596861","50.481340932207196","19.2592574642815"
"South Africa","ZAF","2017","6.42111","8.750202","39.57162923","43.0575886474","36.41996826","8.412210826","1.158","5.294","48.588","-0.762","1.126749202","0.07079592347","0.1388775706","108.5","0","23.17888563112","41.267359118272200","-2.8118553289562900","-5.6246085996476900","54.2345130565264","48.178591690102699","19.8139539832493"
"South Africa","ZAF","2018","5.794023","8.704323","39.75391925","43.0575886474","35.82564092","8.427658561","1.557","4.596","51.536","-0.353","1.12958209","0.1036474407","-0.04077816755","106.3","0","23.0431796229131","40.124012689532500","-3.2376291735172100","-5.5518603273737600","54.9659762879699","47.118119114740296","20.2347909680848"
